AuthorIdsOrder,PaperId,namePart.1,namePart.2,namePart.3,namePart.4,Year2,authorOrder,min_years,max_years,proportion_male.x,proportion_female.x,gender.x,year_max.x,proportion_male.y,proportion_female.y,gender.y,year_max.y,proportion_male,proportion_female,gender,year_max,temp2,temp1,temp0,femaleProb0,femaleProb,genderLabel
2149064239,1823173319,Olivier,Blin,NA,NA,1970,3,1950,1990,0.9818,0.0182,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0182,NA,0.0182,0
2514155194,2507381254,G.,Cestellini,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2174780251,2119414450,Bartholomew,Kay,NA,NA,1967,3,1947,1987,1,0,male,1987,0.0137,0.9863,female,1987,NA,NA,NA,NA,NA,NA,0,NA,0,0
2106032599,2090765748,Kuo-Chung,Lan,NA,NA,1968,3,1948,1988,NA,NA,NA,NA,0.2963,0.7037,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2737950463,2737639996,Lei,Cui,NA,NA,1972,3,1952,1992,0.021,0.979,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979,NA,0.979,1
2148316289,2133635010,Eva,Larsson,NA,NA,1970,3,1950,1990,0.0044,0.9956,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9956,NA,0.9956,1
2148924805,1974450056,Elena,Mantovani,NA,NA,1965,3,1945,1985,0.0016,0.9984,female,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9984,NA,0.9984,1
2721093311,2765143472,Edward,M.,Corrado,NA,1972,3,1952,1992,0.9949,0.0051,male,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,0.0051,NA,0.0051,0
2227685006,2062470946,Bernd,W.,Sigusch,NA,1967,3,1947,1987,1,0,male,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2312211108,2318988260,Je,López,Paz,NA,1966,3,1946,1986,1,0,male,1986,NA,NA,NA,NA,0.3539,0.6461,female,1986,NA,NA,0,NA,0,0
2777890972,2006400571,Pamela,T.,Johnson,NA,1969,3,1949,1989,0.0022,0.9978,female,1989,NA,NA,NA,NA,0.9909,0.0091,male,1989,NA,NA,0.9978,NA,0.9978,1
2656764557,2113984786,C.,Barbe,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,0,1,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2250848972,2027300637,Nicola,Flor,NA,NA,1966,3,1946,1986,0.262,0.738,female,1986,0.0436,0.9564,female,1986,NA,NA,NA,NA,NA,NA,0.738,NA,0.738,1
2163589779,2323137722,Luis,Felipe,Dias,Lopes,1970,3,1950,1990,0.99,0.01,male,1990,0.9926,0.0074,male,1990,NA,NA,NA,NA,NA,0.0074,0.01,0.0074,0.01,0
2776406478,1991048506,Ger,H.,M.,B.,1969,3,1949,1989,0.7429,0.2571,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2571,NA,0.2571,0
2091491052,2513600705,Arnold,Nicolaus,NA,NA,1971,3,1951,1991,0.9954,0.0046,male,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,0.0046,NA,0.0046,0
1934244812,2147719961,Eric,Therasse,NA,NA,1967,3,1947,1987,0.994,0.006,male,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,0.006,0
2771715172,2774299481,Douglas,H.,Wilson,NA,1972,3,1952,1992,0.9963,0.0037,male,1992,NA,NA,NA,NA,0.995,0.005,male,1992,NA,NA,0.0037,NA,0.0037,0
2305321875,2081942683,Haiyan,Huang,NA,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2429742991,2064040487,Daljit,Singh,Sahota,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82820471,2115613255,Craig,D.,McGray,NA,1965,3,1945,1985,0.9964,0.0036,male,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036,NA,0.0036,0
731652946,2324113192,John,L.,Dornhoffer,NA,1967,3,1947,1987,0.9958,0.0042,male,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042,NA,0.0042,0
2587440924,2587610319,Jia,W.,Shen,NA,1972,3,1952,1992,0.2478,0.7522,female,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,0.7522,NA,0.7522,1
2117605688,1984961493,Roberta,Esposito,NA,NA,1966,3,1946,1986,0.004,0.996,female,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996,NA,0.996,1
2605960369,2769874492,Maria,Pikoula,NA,NA,1972,3,1952,1992,0.008,0.992,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992,NA,0.992,1
257767137,2321170125,Nils,Gehlenborg,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
1936352013,2520263151,Francesco,Vallania,NA,NA,1972,3,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2704902583,2578262843,Sławomir,Pluta,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940161725,2466799678,C,Della,Biancia,NA,1971,3,1951,1991,NA,NA,NA,NA,0,1,female,1991,0,1,female,1991,NA,1,NA,1,1,1
2112927446,2044362457,Chris,R.,Kelsey,NA,1966,3,1946,1986,0.8367,0.1633,male,1986,NA,NA,NA,NA,0.1649,0.8351,female,1986,NA,NA,0.1633,NA,0.1633,0
2316792013,2324038847,Valerie,Durkalski-Mauldin,NA,NA,1970,3,1950,1990,0.0031,0.9969,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9969,NA,0.9969,1
2333865860,2106165834,Michael,Mavros,NA,NA,1966,3,1946,1986,0.9946,0.0054,male,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054,NA,0.0054,0
2113469937,2196271011,Ana,Maria,de,Carvalho,1970,3,1950,1990,0.0086,0.9914,female,1990,0.0078,0.9922,female,1990,0.2889,0.7111,female,1990,0.7111,0.9922,0.9914,0.9922,0.9914,1
2307463257,2060578890,Anthony,J.,Mansfield,NA,1968,3,1948,1988,0.9929,0.0071,male,1988,NA,NA,NA,NA,1,0,male,1988,NA,NA,0.0071,NA,0.0071,0
2126021912,2155437161,Montserrat,Fitó,NA,NA,1970,3,1950,1990,0,1,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
1827899430,2031967120,Neville,Gai,NA,NA,1968,3,1948,1988,1,0,male,1988,0,1,female,1988,NA,NA,NA,NA,NA,NA,0,NA,0,0
2094905284,2526372752,Jim,E,Freer,NA,1971,3,1951,1991,0.9973,0.0027,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0027,NA,0.0027,0
2137268495,1947181449,Byung,Ihn,Choi,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2168742088,2048396001,Lorenzo,Nicola,Mazzoni,NA,1965,3,1945,1985,0.9897,0.0103,male,1985,0.2612,0.7388,female,1985,NA,NA,NA,NA,NA,0.7388,0.0103,0.7388,0.0103,0
2007023171,2336356830,Sushma,Rekhraj,NA,NA,1971,3,1951,1991,0,1,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2104545385,2053518981,Yuan,Jia,NA,NA,1965,3,1945,1985,1,0,male,1985,0.0951,0.9049,female,1985,NA,NA,NA,NA,NA,NA,0,NA,0,0
2014770552,2024314995,Frank,J.,Londy,NA,1968,3,1948,1988,0.9949,0.0051,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051,NA,0.0051,0
2170070450,2701376902,Gina,Hadley,NA,NA,1972,3,1952,1992,0.0028,0.9972,female,1992,0.3354,0.6646,female,1992,NA,NA,NA,NA,NA,NA,0.9972,NA,0.9972,1
2136154835,2073079548,A.,Gaviria,NA,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837771180,2341709387,Marcel,Rooze,NA,NA,1970,3,1950,1990,0.9027,0.0973,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0973,NA,0.0973,0
2762713568,2051652693,Atsushi,Katoh,NA,NA,1969,3,1949,1989,1,0,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2409404603,2338795166,Marie-Lise,Dubernet,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2746704941,2750291152,Alexandre,Almeida,NA,NA,1972,3,1952,1992,0.9363,0.0637,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0637,NA,0.0637,0
2176742040,2758896432,Ryusuke,Irie,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,0.3092,0.6908,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2122699599,2013592070,Kana,Goya,NA,NA,1968,3,1948,1988,0,1,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2336211709,1628796835,Christophe,Denis,NA,NA,1970,3,1950,1990,1,0,male,1990,0.9668,0.0332,male,1990,NA,NA,NA,NA,NA,NA,0,NA,0,0
2259415785,2623293122,Bart,Ingelaere,NA,NA,1972,3,1952,1992,0.9996,4e-4,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e-4,NA,4e-4,0
262661343,2086645411,M.,Damodaram,NA,NA,1965,3,1945,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912581078,1970787678,Mario,Petretta,NA,NA,1968,3,1948,1988,0.988,0.012,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,0.012,0
2355539451,2079094383,Nicholas,A.,Gentile,NA,1968,3,1948,1988,0.9938,0.0062,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0062,NA,0.0062,0
2734352507,2734405363,M.,Togno,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2734397994,2734423608,L.,Wiersema,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2723233156,2511142512,M.,Boerhof,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2170265866,2089253592,Tom,Bourne,NA,NA,1965,3,1945,1985,0.9974,0.0026,male,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026,NA,0.0026,0
1815028102,2065156623,Yves,Ville,NA,NA,1969,3,1949,1989,0.9775,0.0225,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0225,NA,0.0225,0
2514243114,2190906025,Povilas,Sladkevicius,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2667093785,2064327714,L.,Ceppi,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541010872,2025350105,Hilko,van,der,Voet,1969,3,1949,1989,NA,NA,NA,NA,0.9327,0.0673,male,1989,0,1,female,1989,1,0.0673,NA,0.0673,0.0673,0
1995193997,2101217805,Carina,Graversen,NA,NA,1967,3,1947,1987,0.0013,0.9987,female,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9987,NA,0.9987,1
2678031542,2335619505,S.,S.,Dimov,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2600986108,2510195318,Clare,B.,Poynton,NA,1972,3,1952,1992,0.032,0.968,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968,NA,0.968,1
2171327395,2558100643,Fuyu,Song,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,0.3044,0.6956,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2603783607,2599839468,Ashkan,Khakzar,NA,NA,1972,3,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2598351513,2529127084,Tianying,Wang,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016616568,2114224807,Holly,Paddock,NA,NA,1968,3,1948,1988,0.0048,0.9952,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9952,NA,0.9952,1
2337339725,2012705754,Finn,Egil,Skjeldestad,NA,1967,3,1947,1987,1,0,male,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2443398481,2013985936,M.,Jacobsen,NA,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112157953,2755771187,Nobuhiro,Mori,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012988567,2061882905,V.,Tsatsaris,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2150072823,1993415492,M.,Weber,NA,NA,1966,3,1946,1986,NA,NA,NA,NA,1,0,male,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977100904,1530640668,J.,Utrilla-Layna,NA,NA,1968,3,1948,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2427725948,2086651798,J.,Fresson,NA,NA,1965,3,1945,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331325145,2056322124,Luciano,Marcondes,Machado,Nardozza,1965,3,1945,1985,1,0,male,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2496728753,2125504313,I.,B.,Pereira,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2517203338,1584273521,L.,Jokubkiene,NA,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2157570437,1511059005,J.,C.,Lima,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2755927826,2755961947,N.C.,Onland-Moret,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2756100940,2756256297,S.,Camilli,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2316080784,1976087626,Thomas,Li,NA,NA,1965,3,1945,1985,0.9963,0.0037,male,1985,0.1402,0.8598,female,1985,NA,NA,NA,NA,NA,NA,0.0037,NA,0.0037,0
2515594978,2404005272,Liliana,Centurione,NA,NA,1971,3,1951,1991,0.0125,0.9875,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9875,NA,0.9875,1
2312363461,2330292163,倪明阳,Ni,Ming-yang,NA,1968,3,1948,1988,NA,NA,NA,NA,0,1,female,1988,NA,NA,NA,NA,NA,1,NA,1,1,1
2144046333,2351903569,Paulino,Padial,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2146112937,1988977118,Marina,Hughes,NA,NA,1965,3,1945,1985,0.0016,0.9984,female,1985,1,0,male,1985,NA,NA,NA,NA,NA,NA,0.9984,NA,0.9984,1
2138232953,2766172487,Tejas,Gandhi,NA,NA,1972,3,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2168523398,1963839639,Jean,St-Pierre,NA,NA,1968,3,1948,1988,0.0523,0.9477,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9477,NA,0.9477,1
2014673079,2074994515,Jan,Huggare,NA,NA,1965,3,1945,1985,0.2009,0.7991,female,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7991,NA,0.7991,1
2117165463,2090898881,Kazuya,Kawamura,NA,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2129100051,2092333932,Ganesh,Gopalakrishnan,NA,NA,1968,3,1948,1988,1,0,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2010561019,2167519179,Robert,H.,Insall,NA,1970,3,1950,1990,0.9953,0.0047,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047,NA,0.0047,0
2766647751,2765984244,Marina,Kolodii,NA,NA,1972,3,1952,1992,0.0029,0.9971,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9971,NA,0.9971,1
2513354106,2511203963,T.,Macek,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2129239030,2325435265,Marcella,Pesce,NA,NA,1967,3,1947,1987,0.0032,0.9968,female,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9968,NA,0.9968,1
2491750974,2089021384,G.,De,Nucci,NA,1965,3,1945,1985,NA,NA,NA,NA,0.1951,0.8049,female,1985,NA,NA,NA,NA,NA,0.8049,NA,0.8049,0.8049,1
2653370791,2067712493,Y.,Oshiro,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2073334091,1528343627,A.,R.,Hatanaka,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2117000696,1976846832,P.,M.,Nowak,NA,1965,3,1945,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2173519390,2273304881,O.,Oboro,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2072097127,1537494135,O.,Castaing,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2317663060,2589041753,E.,ter,Braack,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2159257825,1555262710,L.,Pineda,NA,NA,1968,3,1948,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2684341863,2331298020,A.,Klee,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,0,1,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2345771526,1983841016,P.,Abreu,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2463997345,2314965819,Rafael,Frederico,Bruns,NA,1969,3,1949,1989,0.9884,0.0116,male,1989,1,0,male,1989,NA,NA,NA,NA,NA,0,0.0116,0,0.0116,0
2670194354,2755547696,B.J.,Mein,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2108708913,2083754120,P.,Twining,NA,NA,1965,3,1945,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405191156,1595367265,María,Aubá,NA,NA,1966,3,1946,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2154463860,2050091573,Monica,Pilloni,NA,NA,1966,3,1946,1986,0.004,0.996,female,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996,NA,0.996,1
722359254,2569899120,Mari,Mino-Kenudson,NA,NA,1972,3,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2304436991,2058078580,M.,Nobile,NA,NA,1965,3,1945,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2093690017,2762987860,Jürgen,Duchenne,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141436089,2004498536,Yogesh,Suresh,Punekar,NA,1968,3,1948,1988,1,0,male,1988,1,0,male,1988,NA,NA,NA,NA,NA,0,0,0,0,0
2097145226,1966730156,Sean,Connolly,NA,NA,1966,3,1946,1986,0.9912,0.0088,male,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088,NA,0.0088,0
2761861939,2763591811,L.,La,Brocca,NA,1972,3,1952,1992,NA,NA,NA,NA,0.151,0.849,female,1992,NA,NA,NA,NA,NA,0.849,NA,0.849,0.849,1
2642213194,2057748111,J.E.,Kim,NA,NA,1965,3,1945,1985,NA,NA,NA,NA,0.1517,0.8483,female,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118776192,2076846264,Tarek,A.,Yousry,NA,1965,3,1945,1985,1,0,male,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
1989882104,2323934276,Luc,Cluitmans,NA,NA,1969,3,1949,1989,1,0,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2401739774,2576047857,Jason,Liu,NA,NA,1971,3,1951,1991,0.9941,0.0059,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059,NA,0.0059,0
2427773820,2604148493,Thomas,House,NA,NA,1972,3,1952,1992,0.9958,0.0042,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042,NA,0.0042,0
2631503175,2322584108,Matjaz,Veselko,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2234811633,2035152068,Kevin,Smith,NA,NA,1970,3,1950,1990,0.9945,0.0055,male,1990,0.9648,0.0352,male,1990,NA,NA,NA,NA,NA,NA,0.0055,NA,0.0055,0
2150212065,2035786042,S.,Carvalho,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2492777418,2075946934,A.,Espadinha,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2430798764,2334652369,S.,Lang,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,0.9785,0.0215,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2315317204,2330542346,P.,tabarelli,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2141948058,2313993138,Lars,Michels,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
1993746046,2046387964,Vincent,G.,Bird,NA,1969,3,1949,1989,0.9941,0.0059,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059,NA,0.0059,0
2496937976,1667497836,Giulio,Tagliafico,NA,NA,1970,3,1950,1990,1,0,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2766757128,2044830223,Muhammad,Ashraf,NA,NA,1966,3,1946,1986,1,0,male,1986,1,0,male,1986,NA,NA,NA,NA,NA,NA,0,NA,0,0
2649592428,2066937525,Samuel,D.,Hillier,NA,1969,3,1949,1989,0.9935,0.0065,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065,NA,0.0065,0
2516499847,2514735504,M.,Gilmore,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2081974305,1979263610,E.,Mezzenga,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2734560230,2735756595,M.,Gruda,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2516778611,2507483409,S.,Vieira,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2172644272,2317032953,R.,McMahon,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2552535929,2748141582,Robyn,Evans,NA,NA,1972,3,1952,1992,0.017,0.983,female,1992,0.9964,0.0036,male,1992,NA,NA,NA,NA,NA,NA,0.983,NA,0.983,1
2526702275,2135275550,Basim,Baig,NA,NA,1966,3,1946,1986,1,0,male,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
496476609,2031683335,Michel,Thibaudon,NA,NA,1969,3,1949,1989,0.7537,0.2463,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2463,NA,0.2463,0
2723316577,2014726838,Robert,A.,Soslow,NA,1968,3,1948,1988,0.9955,0.0045,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045,NA,0.0045,0
74145742,2768418826,Remzi,H.,Arpaci-Dusseau,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2196009164,1995645003,Gareth,J.,Barker,NA,1969,3,1949,1989,0.9962,0.0038,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038,NA,0.0038,0
2653862910,2233837936,Wei,Qiu,NA,NA,1971,3,1951,1991,0.7283,0.2717,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2717,NA,0.2717,0
77209213,2327500302,Chareenun,Chirapapaisan,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2642550779,2094943135,Hao,Chen,NA,NA,1970,3,1950,1990,1,0,male,1990,0.8406,0.1594,male,1990,NA,NA,NA,NA,NA,NA,0,NA,0,0
1973779101,1572913133,Heerajnarain,Bulluck,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2679997282,2023556327,A.K.,Mistri,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
