AuthorIdsOrder,PaperId,namePart.1,namePart.2,namePart.3,namePart.4,Year2,authorOrder,min_years,max_years,proportion_male.x,proportion_female.x,gender.x,year_max.x,proportion_male.y,proportion_female.y,gender.y,year_max.y,proportion_male,proportion_female,gender,year_max,temp2,temp1,temp0,femaleProb0,femaleProb,genderLabel
2039053016,629629204,Timothy,J.,Loving,NA,1972,3,1952,1992,0.9952,0.0048,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0048,NA,0.0048,0
2298686666,2737733838,Andrew,E.,Treloar,NA,1972,3,1952,1992,0.9948,0.0052,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0052,NA,0.0052,0
1993092501,2780805273,Lea,Bentur,NA,NA,1972,3,1952,1992,0.0106,0.9894,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9894,NA,0.9894,1
2511659348,2250518668,Anne,Lehto,NA,NA,1970,3,1950,1990,0.0028,0.9972,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9972,NA,0.9972,1
2681822561,2276605308,Esa-Pekka,Keskitalo,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292824379,2557110550,Marc,Robinson-Rechavi,NA,NA,1971,3,1951,1991,0.9954,0.0046,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046,NA,0.0046,0
2140400975,2025220807,Michelle,L.,McGowan,NA,1969,3,1949,1989,0.0039,0.9961,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9961,NA,0.9961,1
2764166569,2605103009,Christian,Mougin,NA,NA,1972,3,1952,1992,0.8952,0.1048,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1048,NA,0.1048,0
2667714329,2163700660,Aleksandra,Pawlik,NA,NA,1969,3,1949,1989,0,1,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2758305337,2757372899,Hon,Wai,Leong,NA,1972,3,1952,1992,NA,NA,NA,NA,0.6612,0.3388,male,1992,NA,NA,NA,NA,NA,0.3388,NA,0.3388,0.3388,0
2413288910,2335271347,Sebastien,Dery,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2529031274,2474227261,Paul,Sarando,NA,NA,1971,3,1951,1991,0.9956,0.0044,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044,NA,0.0044,0
2736068924,2735195200,C.,Fuentes,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2687766770,2051038143,Ann,Borda,NA,NA,1968,3,1948,1988,0.0026,0.9974,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9974,NA,0.9974,1
2126045218,2564216181,Michael,W.,Taylor,NA,1971,3,1951,1991,0.9943,0.0057,male,1991,NA,NA,NA,NA,0.5284,0.4716,male,1991,NA,NA,0.0057,NA,0.0057,0
2572554035,2094373869,Tommy,Minyard,NA,NA,1969,3,1949,1989,0.985,0.015,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,NA,0.015,0
2065310590,2335574276,Marc,D.,Natter,NA,1971,3,1951,1991,0.9954,0.0046,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046,NA,0.0046,0
2579244938,2346836849,Christopher,Khayeka-Wandabwa,NA,NA,1971,3,1951,1991,0.9941,0.0059,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0059,NA,0.0059,0
2548711431,2548797549,Salma,Behi,NA,NA,1971,3,1951,1991,0,1,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2319015378,2593267026,Aminul,Hoque,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210963128,2142565532,Achim,Zielesny,NA,NA,1965,3,1945,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2497454765,2153374866,Katherine,Jones,NA,NA,1970,3,1950,1990,0.0033,0.9967,female,1990,1,0,male,1990,NA,NA,NA,NA,NA,NA,0.9967,NA,0.9967,1
300215091,2076381052,Mark,Schildhauer,NA,NA,1966,3,1946,1986,0.9967,0.0033,male,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0033,NA,0.0033,0
2144657460,2771557386,Akmal,Taher,NA,NA,1972,3,1952,1992,1,0,male,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0,NA,0,0
2565512327,2566608221,Wai,In,Lam,NA,1972,3,1952,1992,0.6612,0.3388,male,1992,0.227,0.773,female,1992,0.9749,0.0251,male,1992,NA,0.773,0.3388,0.773,0.3388,0
2139218849,2772496239,Ali,Zaid,NA,NA,1972,3,1952,1992,0.6481,0.3519,male,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0.3519,NA,0.3519,0
325165379,1552162895,Sabryna,Raychtock,NA,NA,1969,3,1949,1989,0,1,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
140698343,2513940473,Ignasi,Bartomeus,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2146055732,2728579357,Melanie,Josefsson,NA,NA,1972,3,1952,1992,0.0028,0.9972,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9972,NA,0.9972,1
2136495853,2610442025,Katharina,Reinecke,NA,NA,1972,3,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2765250656,2766719669,Stefan,Zlatev,NA,NA,1972,3,1952,1992,0.9958,0.0042,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042,NA,0.0042,0
2659301230,2336256486,August,NA,NA,NA,1971,3,1951,1991,0.8707,0.1293,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2764377675,2001316052,B.,Holzman,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969486554,2588316293,Jan,Velterop,NA,NA,1972,3,1952,1992,0.1852,0.8148,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8148,NA,0.8148,1
2562015894,2769266396,Alejandro,Benito,NA,NA,1972,3,1952,1992,0.9877,0.0123,male,1992,0.9955,0.0045,male,1992,NA,NA,NA,NA,NA,NA,0.0123,NA,0.0123,0
2007414664,2117873657,Claudia,Koltzenburg,NA,NA,1966,3,1946,1986,0.0053,0.9947,female,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9947,NA,0.9947,1
2194954536,2581544597,Laurence,Collette,NA,NA,1972,3,1952,1992,0.9909,0.0091,male,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,0.0091,NA,0.0091,0
2421461973,1568508673,Peter,Doshi,NA,NA,1970,3,1950,1990,0.9961,0.0039,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039,NA,0.0039,0
2764613305,2278077746,J,Frey,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2693251598,2492860554,Arnald,Marcer,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
220773886,2052169969,Ewa,Deelman,NA,NA,1968,3,1948,1988,0,1,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2123658986,2061213710,Adolfo,Alonso,Arroyo,NA,1968,3,1948,1988,0.9979,0.0021,male,1988,1,0,male,1988,NA,NA,NA,NA,NA,0,0.0021,0,0.0021,0
1894365499,1980262363,Lucía,DeSoto,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53375224,2031884801,Nathan,L.,Vanderford,NA,1969,3,1949,1989,0.994,0.006,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,0.006,0
2103517066,2249050950,Zhiming,Zhao,NA,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2699219075,2295521619,Jonathan,Tennant,NA,NA,1971,3,1951,1991,0.9939,0.0061,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061,NA,0.0061,0
2185602207,1540180240,Scott,Stern,NA,NA,1972,3,1952,1992,0.9962,0.0038,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038,NA,0.0038,0
1975259756,385274613,Jaap,J.,A.,Denissen,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2030680319,2548954731,Barbara,Hallock,NA,NA,1971,3,1951,1991,0.0025,0.9975,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9975,NA,0.9975,1
2761329284,2569733217,David,MacFarlane,NA,NA,1972,3,1952,1992,0.9957,0.0043,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043,NA,0.0043,0
2665355128,2039182738,Mikhail,Sergeev,NA,NA,1969,3,1949,1989,0.9859,0.0141,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141,NA,0.0141,0
1969026591,2753575239,Jeffery,S.,Horsburgh,NA,1972,3,1952,1992,0.9939,0.0061,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061,NA,0.0061,0
2495836321,2755177173,Mathias,Benedek,NA,NA,1972,3,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2125972823,2340593168,David,J.,Patterson,NA,1971,3,1951,1991,0.9958,0.0042,male,1991,NA,NA,NA,NA,1,0,male,1991,NA,NA,0.0042,NA,0.0042,0
2126999322,2061905752,Michael,Wilde,NA,NA,1966,3,1946,1986,0.9946,0.0054,male,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054,NA,0.0054,0
2075809452,1997015862,Lisa,Steiger,NA,NA,1970,3,1950,1990,0.0028,0.9972,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9972,NA,0.9972,1
2136102793,2736387275,Wei,Jeng,NA,NA,1972,3,1952,1992,0.6996,0.3004,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3004,NA,0.3004,0
2309646687,2569627635,Eduardo,Michelotti,Bettoni,NA,1972,3,1952,1992,0.9926,0.0074,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074,NA,0.0074,0
2585447145,2755929082,Françoise,Gourmelon,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106210375,2152010581,Andrew,A.,Toole,NA,1970,3,1950,1990,0.9947,0.0053,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053,NA,0.0053,0
2229094847,2048346240,Gregory,H.,Bauer,NA,1969,3,1949,1989,0.9953,0.0047,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0047,NA,0.0047,0
2171490636,2690157938,Rafael,Vasques,Brandão,NA,1972,3,1952,1992,0.9884,0.0116,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116,NA,0.0116,0
2087844568,2730956315,Celia,W.,G.,van,1972,3,1952,1992,9e-4,0.9991,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9991,NA,0.9991,1
2741075565,2741247356,Philip,E.,Bourne,NA,1972,3,1952,1992,0.9959,0.0041,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041,NA,0.0041,0
2059080191,2751008446,Christian,L.,Althaus,NA,1972,3,1952,1992,0.8952,0.1048,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1048,NA,0.1048,0
2400206846,2408701546,P,V,Bochkarev,NA,1970,3,1950,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2226617166,2735089472,Richard,W.,Light,NA,1972,3,1952,1992,0.9956,0.0044,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0044,NA,0.0044,0
2311673811,2112570655,Nicholas,Steel,NA,NA,1970,3,1950,1990,0.9942,0.0058,male,1990,1,0,male,1990,NA,NA,NA,NA,NA,NA,0.0058,NA,0.0058,0
2695379216,2120889033,Molly,Stuhlsatz,NA,NA,1970,3,1950,1990,0.0034,0.9966,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9966,NA,0.9966,1
2336995549,2409027597,Tom,Clark,NA,NA,1971,3,1951,1991,0.9977,0.0023,male,1991,0.9977,0.0023,male,1991,NA,NA,NA,NA,NA,NA,0.0023,NA,0.0023,0
2747931088,2169353033,Cathie,Martin,NA,NA,1970,3,1950,1990,0,1,female,1990,0.9943,0.0057,male,1990,NA,NA,NA,NA,NA,NA,1,NA,1,1
2562486372,2063031061,Ariel,Martin,Perez,NA,1968,3,1948,1988,0.4225,0.5775,female,1988,0.9945,0.0055,male,1988,1,0,male,1988,NA,0.0055,0.5775,0.0055,0.5775,1
2032211276,2753785078,Federica,Perelli,NA,NA,1972,3,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
1774026438,2769775149,Liisa,Kanninen,NA,NA,1972,3,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2465376622,2588303176,Chérifa,Boukacem-Zeghmouri,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2753488799,2753534563,Y.,Ait,Brahim,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,1,0,male,1992,NA,NA,NA,NA,NA,NA
2768284315,2769133514,Roman,Trötschel,NA,NA,1972,3,1952,1992,0.9937,0.0063,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063,NA,0.0063,0
2096198353,2242673430,Christian,Albert,NA,NA,1970,3,1950,1990,0.8909,0.1091,male,1990,0.9935,0.0065,male,1990,NA,NA,NA,NA,NA,NA,0.1091,NA,0.1091,0
2481407086,2340408501,Hariharan,Ramar,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2270196358,2772255154,Ajai,Vyas,NA,NA,1972,3,1952,1992,0.4392,0.5608,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5608,NA,0.5608,1
2128331684,1965251314,J.,Gu,NA,NA,1969,3,1949,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2779149827,2463442004,Alvaro,A.,A.,Fernandes,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
349542633,2051530150,James,A.,Triccas,NA,1969,3,1949,1989,0.9951,0.0049,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0049,NA,0.0049,0
1977055646,2089566387,Laura,Molloy,NA,NA,1969,3,1949,1989,0.0031,0.9969,female,1989,1,0,male,1989,NA,NA,NA,NA,NA,NA,0.9969,NA,0.9969,1
2278219369,2035777567,Dan,Fraser,NA,NA,1966,3,1946,1986,0.9958,0.0042,male,1986,1,0,male,1986,NA,NA,NA,NA,NA,NA,0.0042,NA,0.0042,0
2621489015,2240002743,Daniel,Kinzler,NA,NA,1970,3,1950,1990,0.9947,0.0053,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053,NA,0.0053,0
2049002373,2574378833,Jennifer,Dombek,NA,NA,1972,3,1952,1992,0.0032,0.9968,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9968,NA,0.9968,1
2769901583,2768332421,Teruaki,Enoto,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2442596492,2598340511,Anna,Delprato,NA,NA,1972,3,1952,1992,0.0036,0.9964,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9964,NA,0.9964,1
2100957087,2748749325,Tae-Sul,Seo,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031590855,2748300313,Raoul,P.,P.,P.,1972,3,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2176236466,2533026459,Malene,B.,Rasmussen,NA,1972,3,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2771459136,2775594623,Bhuiyan,Mohammad,Mahtab,Uddin,1972,3,1952,1992,NA,NA,NA,NA,0.9965,0.0035,male,1992,NA,NA,NA,NA,NA,0.0035,NA,0.0035,0.0035,0
2296504954,2535008171,Margareta,Warrén,Stomberg,NA,1971,3,1951,1991,0,1,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2507561890,2162126991,Megan,Coffee,NA,NA,1970,3,1950,1990,0.0032,0.9968,female,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9968,NA,0.9968,1
2503474275,2598858147,Spenser,Lewis,NA,NA,1972,3,1952,1992,0.895,0.105,male,1992,0.9923,0.0077,male,1992,NA,NA,NA,NA,NA,NA,0.105,NA,0.105,0
2685513697,2588251001,Laurents,Sesink,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2285653323,1934479680,Matteo,Cancellieri,NA,NA,1970,3,1950,1990,1,0,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2120666904,2625117623,Madison,Flannery,NA,NA,1972,3,1952,1992,0.1522,0.8478,female,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,0.8478,NA,0.8478,1
2478801947,2461883778,Marko,Savic,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2311940500,2562739671,Daisuke,Matsuoka,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2480982830,2608027584,Jenny,Molloy,NA,NA,1972,3,1952,1992,0.0056,0.9944,female,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,0.9944,NA,0.9944,1
2101395623,2564006927,Chris,G.,McBride,NA,1971,3,1951,1991,0.8395,0.1605,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1605,NA,0.1605,0
2302944078,2087308766,Rob,Quick,NA,NA,1966,3,1946,1986,1,0,male,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2199135053,2774666154,Heinz,Streib,NA,NA,1972,3,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
1903954269,2566319430,Pieter,Meysman,NA,NA,1971,3,1951,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2526166735,2404396778,Nazeefa,Fatima,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,0.0028,0.9972,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2780183374,2776921044,Yumna,Moosa,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2761282488,2763775416,Ben,Redelings,NA,NA,1972,3,1952,1992,0.9961,0.0039,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039,NA,0.0039,0
2044319307,2463568293,Jeffrey,R.,Spies,NA,1971,3,1951,1991,0.996,0.004,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004,NA,0.004,0
2595305341,2595729308,Elta,Smith,NA,NA,1972,3,1952,1992,0,1,female,1992,0.9639,0.0361,male,1992,NA,NA,NA,NA,NA,NA,1,NA,1,1
2767500147,2767570408,Diane,Scott-Lichter,NA,NA,1972,3,1952,1992,0.0027,0.9973,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9973,NA,0.9973,1
2162568577,2565767455,Humberto,Vergara,NA,NA,1972,3,1952,1992,0.9986,0.0014,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014,NA,0.0014,0
2105460656,2507413011,Danny,Lee,NA,NA,1970,3,1950,1990,0.9944,0.0056,male,1990,0.7321,0.2679,male,1990,NA,NA,NA,NA,NA,NA,0.0056,NA,0.0056,0
2495488828,2480243928,Hongyu,Kang,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,0.152,0.848,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031790585,2615452219,Amy,L.,Kaleita,NA,1972,3,1952,1992,0.0027,0.9973,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9973,NA,0.9973,1
1577953205,2781227905,Ichi,Takumi,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2074268068,2002528347,Matthias,L.,Riess,NA,1968,3,1948,1988,1,0,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2533511723,2601649269,Herlin,Espinosa,NA,NA,1972,3,1952,1992,1,0,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2050423717,2461431685,Sonia,Pujol,NA,NA,1971,3,1951,1991,0.0057,0.9943,female,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9943,NA,0.9943,1
2768229481,2770421129,José-Félix,Lozano,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2755151017,2754124243,Roman,Ganguly,NA,NA,1972,3,1952,1992,0.9937,0.0063,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063,NA,0.0063,0
2020597814,2087580519,Torsten,Rohlfing,NA,NA,1968,3,1948,1988,1,0,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
2693132515,2599578652,José,Carvalho,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2343409624,1522317061,Brendan,Harmon,NA,NA,1970,3,1950,1990,0.9938,0.0062,male,1990,1,0,male,1990,NA,NA,NA,NA,NA,NA,0.0062,NA,0.0062,0
2572066849,2740592865,Kaniz,Fatema,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2776537760,2045775446,T.,Maeno,NA,NA,1967,3,1947,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307324732,2590984830,Benjamin,Cipollini,NA,NA,1972,3,1952,1992,0.9946,0.0054,male,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0054,NA,0.0054,0
2117697933,2032564366,Maria,Ferris,NA,NA,1967,3,1947,1987,0.0073,0.9927,female,1987,0.865,0.135,male,1987,NA,NA,NA,NA,NA,NA,0.9927,NA,0.9927,1
1785630399,2020141980,Eileen,E.,Hofmann,NA,1965,3,1945,1985,0.0021,0.9979,female,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9979,NA,0.9979,1
2191362457,2730628772,Edward,J.,Brook,NA,1968,3,1948,1988,0.9952,0.0048,male,1988,NA,NA,NA,NA,0.341,0.659,female,1988,NA,NA,0.0048,NA,0.0048,0
2003254816,2518426911,Ilse,R.,Geijzendorffer,NA,1972,3,1952,1992,0,1,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
2200531061,2621341435,Carmen,Hernández,NA,NA,1972,3,1952,1992,0.0659,0.9341,female,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9341,NA,0.9341,1
2705369514,2564095169,V.,Keith,Hughitt,NA,1971,3,1951,1991,NA,NA,NA,NA,0.9946,0.0054,male,1991,NA,NA,NA,NA,NA,0.0054,NA,0.0054,0.0054,0
1973010581,2098550280,Antonio,Ferrara,NA,NA,1970,3,1950,1990,0.9873,0.0127,male,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0127,NA,0.0127,0
2304437093,1984433675,Kevin,Sullivan,NA,NA,1965,3,1945,1985,0.9946,0.0054,male,1985,1,0,male,1985,NA,NA,NA,NA,NA,NA,0.0054,NA,0.0054,0
1994852333,1983013110,Jessica,Trelogan,NA,NA,1969,3,1949,1989,0.0039,0.9961,female,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9961,NA,0.9961,1
2693965603,2095735890,John,M.,Fonner,NA,1969,3,1949,1989,0.9957,0.0043,male,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043,NA,0.0043,0
2511548829,2509089500,J.,Gallo,NA,NA,1972,3,1952,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2233288204,2507645034,Michael,A.,Johansson,NA,1971,3,1951,1991,0.9943,0.0057,male,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0057,NA,0.0057,0
2166837580,2146421134,F.,Xavier,Castellanos,NA,1968,3,1948,1988,NA,NA,NA,NA,0.9708,0.0292,male,1988,NA,NA,NA,NA,NA,0.0292,NA,0.0292,0.0292,0
108338839,2141407461,Paul,Vierkant,NA,NA,1968,3,1948,1988,0.9957,0.0043,male,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0043,NA,0.0043,0
2021395778,2120925291,K.,Bultitude,NA,NA,1971,3,1951,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2712264921,2678464868,L.,Max,Labán-Seminario,NA,1972,3,1952,1992,NA,NA,NA,NA,0.9953,0.0047,male,1992,NA,NA,NA,NA,NA,0.0047,NA,0.0047,0.0047,0
2263294615,2533056992,Richard,Giordano,NA,NA,1971,3,1951,1991,0.9957,0.0043,male,1991,1,0,male,1991,NA,NA,NA,NA,NA,NA,0.0043,NA,0.0043,0
2276034940,2615990115,Derek,P.,Nolan,NA,1972,3,1952,1992,0.9946,0.0054,male,1992,NA,NA,NA,NA,0.9964,0.0036,male,1992,NA,NA,0.0054,NA,0.0054,0
2059282826,2072518437,Jonathan,A.,Eisen,NA,1969,3,1949,1989,0.9937,0.0063,male,1989,NA,NA,NA,NA,1,0,male,1989,NA,NA,0.0063,NA,0.0063,0
2009502703,2148916226,Dominique,Gravel,NA,NA,1968,3,1948,1988,0.216,0.784,female,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784,NA,0.784,1
